Model,Displ,Cyl,Trans,Drive,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
DODGE Charger SRT,6.2,8,Auto-8,2WD,FA,T3B160,Federal Tier 3 Bin 160,KCRXV06.25P0,large car,1,13,22,16,2,No,546
DODGE Durango,3.6,6,Auto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P0,standard SUV,5,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P0,standard SUV,5,19,26,21,4,No,414
DODGE Durango,3.6,6,Auto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KCRXT03.65P0,standard SUV,5,18,25,21,4,No,427
DODGE Durango,3.6,6,Auto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KCRXT03.65P0,standard SUV,5,18,25,21,4,No,427
DODGE Durango,5.7,8,Auto-8,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT05.75P2,standard SUV,3,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,4WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT05.75P2,standard SUV,3,14,22,17,3,No,533
DODGE Durango  SRT,6.4,8,Auto-8,4WD,CA,L2,California LEV-II LEV,KCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
DODGE Durango  SRT,6.4,8,Auto-8,4WD,FA,T3B160,Federal Tier 3 Bin 160,KCRXT06.45P1,standard SUV,1,13,19,15,2,No,584
DODGE Grand Caravan,3.6,6,Auto-6,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT03.65P4,minivan,3,17,25,20,4,No,445
DODGE Journey,2.4,4,Auto-4,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT02.45P2,small SUV,3,19,25,21,4,No,420
DODGE Journey,3.6,6,Auto-6,4WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KCRXT03.65P4,small SUV,3,16,24,19,3,No,470
FERRARI 488 Pista,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,15,20,17,3,No,524
FERRARI 488 Pista,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,15,20,17,3,No,524
FERRARI 488 Pista Spider,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,15,19,17,3,No,531
FERRARI 488 Pista Spider,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,15,19,17,3,No,531
FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,15,22,18,3,No,501
FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,16,22,18,3,No,495
FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,15,22,18,3,No,501
FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,16,22,18,3,No,495
FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,15,22,18,3,No,501
FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,16,22,18,3,No,495
FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,15,22,18,3,No,501
FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,16,22,18,3,No,495
FERRARI 812 Superfast,6.5,12,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV06.5GDI,small car,3,12,16,13,1,No,661
FERRARI 812 Superfast,6.5,12,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV06.5GDI,small car,3,12,16,13,1,No,661
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV06.5GDI,small car,3,12,17,13,1,No,661
FERRARI GTC4Lusso,6.3,12,AutoMan-7,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV06.5GDI,small car,3,12,17,13,1,No,661
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,15,21,17,3,No,524
FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,15,21,17,3,No,524
FERRARI Portofino,3.9,8,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFEXV03.9TUR,small car,3,16,22,18,3,No,485
FERRARI Portofino,3.9,8,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFEXV03.9TUR,small car,3,16,22,18,3,No,485
FIAT 124 Spider,1.4,4,Auto-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,25,36,29,6,No,302
FIAT 124 Spider,1.4,4,Auto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,25,36,29,6,No,302
FIAT 124 Spider,1.4,4,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,26,35,30,7,Yes,298
FIAT 124 Spider,1.4,4,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,26,35,30,7,Yes,298
FIAT 500,1.4,4,Auto-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,24,32,27,6,No,326
FIAT 500,1.4,4,Auto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,24,32,27,6,No,326
FIAT 500,1.4,4,Man-5,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,28,33,30,7,Yes,299
FIAT 500,1.4,4,Man-5,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,28,33,30,7,Yes,299
FIAT 500 Abarth,1.4,4,Auto-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,24,32,27,6,No,326
FIAT 500 Abarth,1.4,4,Auto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,24,32,27,6,No,326
FIAT 500 Abarth,1.4,4,Man-5,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,small car,3,28,33,30,7,Yes,299
FIAT 500 Abarth,1.4,4,Man-5,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,small car,3,28,33,30,7,Yes,299
FIAT 500L,1.4,4,Auto-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KCRXJ01.45P0,station wagon,3,22,30,25,5,No,356
FIAT 500L,1.4,4,Auto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KCRXJ01.45P0,station wagon,3,22,30,25,5,No,356
FIAT 500X,1.3,4,Auto-9,4WD,CA,L3ULEV50,California LEV-III ULEV50,KCRXT01.35P0,small SUV,6,24,30,26,5,No,342
FIAT 500X,1.3,4,Auto-9,4WD,FA,T3B50,Federal Tier 3 Bin 50,KCRXT01.35P0,small SUV,6,24,30,26,5,No,342
FORD EcoSport,1,3,SemiAuto-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT01.01B7,small SUV,5,27,29,28,6,No,316
FORD EcoSport,1,3,SemiAuto-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT01.01B7,small SUV,5,27,29,28,6,No,316
FORD EcoSport,2,4,SemiAuto-6,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.01B2,small SUV,5,23,29,25,5,No,355
FORD EcoSport,2,4,SemiAuto-6,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.01B2,small SUV,5,23,29,25,5,No,355
FORD Edge,2,4,SemiAuto-8,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.02JU,small SUV,5,22,29,25,5,No,360
FORD Edge,2,4,SemiAuto-8,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.02JU,small SUV,5,22,29,25,5,No,360
FORD Edge,2,4,SemiAuto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.02JU,small SUV,5,21,28,23,5,No,377
FORD Edge,2,4,SemiAuto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.02JU,small SUV,5,21,28,23,5,No,377
FORD Edge,2.7,6,SemiAuto-8,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.72JQ,small SUV,5,19,26,21,4,No,418
FORD Edge,2.7,6,SemiAuto-8,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.72JQ,small SUV,5,19,26,21,4,No,418
FORD Escape,1.5,4,SemiAuto-6,2WD,CA,L3SULEV30,California LEV-III SULEV30,KFMXT01.52GB,small SUV,7,23,30,26,5,No,342
FORD Escape,1.5,4,SemiAuto-6,2WD,FA,T3B30,Federal Tier 3 Bin 30,KFMXT01.52GB,small SUV,7,23,30,26,5,No,342
FORD Escape,1.5,4,SemiAuto-6,4WD,CA,L3SULEV30,California LEV-III SULEV30,KFMXT01.52GB,small SUV,7,22,28,24,5,No,370
FORD Escape,1.5,4,SemiAuto-6,4WD,FA,T3B30,Federal Tier 3 Bin 30,KFMXT01.52GB,small SUV,7,22,28,24,5,No,370
FORD Escape,2,4,SemiAuto-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.02HA,small SUV,5,22,29,25,5,No,360
FORD Escape,2,4,SemiAuto-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.02HA,small SUV,5,22,29,25,5,No,360
FORD Escape,2,4,SemiAuto-6,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.02HA,small SUV,5,21,27,23,5,No,385
FORD Escape,2,4,SemiAuto-6,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.02HA,small SUV,5,21,27,23,5,No,385
FORD Escape,2.5,4,SemiAuto-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXT02.52FB,small SUV,3,21,29,24,5,No,369
FORD Escape,2.5,4,SemiAuto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.52FB,small SUV,3,21,29,24,5,No,369
FORD Expedition,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54HF,standard SUV,5,17,24,20,4,No,454
FORD Expedition,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54HF,standard SUV,5,17,24,20,4,No,454
FORD Expedition,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54HF,standard SUV,5,17,22,19,3,No,469
FORD Expedition,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54HF,standard SUV,5,17,22,19,3,No,469
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition MAX,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54HF,standard SUV,5,17,23,19,3,No,467
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54HF,standard SUV,5,16,21,18,3,No,493
FORD Expedition MAX,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54HF,standard SUV,5,16,21,18,3,No,493
FORD Explorer,2.3,4,SemiAuto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.32EX,standard SUV,3,19,27,22,4,No,409
FORD Explorer,2.3,4,SemiAuto-6,2WD,CA,U2,California LEV-II ULEV,KFMXT02.32EX,standard SUV,3,19,27,22,4,No,409
FORD Explorer,2.3,4,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.32EX,standard SUV,3,18,25,21,4,No,423
FORD Explorer,2.3,4,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXT02.32EX,standard SUV,3,18,25,21,4,No,423
FORD Explorer,3.5,6,SemiAuto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT03.53E8,standard SUV,3,17,24,20,4,No,454
FORD Explorer,3.5,6,SemiAuto-6,2WD,CA,U2,California LEV-II ULEV,KFMXT03.53E8,standard SUV,3,17,24,20,4,No,454
FORD Explorer,3.5,6,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXJ03.5VEP,standard SUV,3,16,22,18,3,No,500
FORD Explorer,3.5,6,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXJ03.5VEP,standard SUV,3,16,22,18,3,No,500
FORD Explorer,3.5,6,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT03.53E8,standard SUV,3,16,22,19,3,No,478
FORD Explorer,3.5,6,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXT03.53E8,standard SUV,3,16,22,19,3,No,478
FORD F150,2.7,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.73JK,pickup,5,19,25,21,4,No,422
FORD F150,2.7,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.73JK,pickup,5,19,25,21,4,No,423
FORD F150,2.7,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.73JK,pickup,5,20,26,22,4,No,403
FORD F150,2.7,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.73JK,pickup,5,19,25,21,4,No,422
FORD F150,2.7,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.73JK,pickup,5,19,25,21,4,No,423
FORD F150,2.7,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.73JK,pickup,5,20,26,22,4,No,403
FORD F150,2.7,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.73JK,pickup,5,18,23,20,4,No,444
FORD F150,2.7,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT02.73JK,pickup,5,19,24,21,4,No,423
FORD F150,2.7,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.73JK,pickup,5,18,23,20,4,No,444
FORD F150,2.7,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT02.73JK,pickup,5,19,24,21,4,No,423
FORD F150,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,17,21,19,3,No,466
FORD F150,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,17,22,19,3,No,466
FORD F150,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,18,25,21,4,No,426
FORD F150,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,17,21,19,3,No,466
FORD F150,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,17,22,19,3,No,466
FORD F150,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,18,25,21,4,No,426
FORD F150,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,16,21,18,3,No,494
FORD F150,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,16,22,18,3,No,494
FORD F150,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JK,pickup,5,17,23,19,3,No,472
FORD F150,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,16,21,18,3,No,494
FORD F150,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,16,22,18,3,No,494
FORD F150,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JK,pickup,5,17,23,19,3,No,472
FORD F150 Limited,3.5,6,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JM,pickup,5,17,22,19,3,No,462
FORD F150 Limited,3.5,6,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JM,pickup,5,17,22,19,3,No,462
FORD F150 Limited,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JM,pickup,5,17,21,19,3,No,467
FORD F150 Limited,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JM,pickup,5,17,21,19,3,No,467
FORD F150 Raptor,3.5,6,SemiAuto-10,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXT03.54JM,pickup,5,15,18,16,2,No,540
FORD F150 Raptor,3.5,6,SemiAuto-10,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXT03.54JM,pickup,5,15,18,16,2,No,540
FORD Fiesta,1.6,4,AMS-6,2WD,CA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDC,small car,3,27,37,31,7,Yes,286
FORD Fiesta,1.6,4,AMS-6,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDC,small car,3,27,37,31,7,Yes,286
FORD Fiesta,1.6,4,Man-5,2WD,CA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDC,small car,3,27,35,30,7,Yes,294
FORD Fiesta,1.6,4,Man-5,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDC,small car,3,27,35,30,7,Yes,294
FORD Fiesta ST,1.6,4,Man-6,2WD,CA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDD,small car,3,25,32,28,6,No,317
FORD Fiesta ST,1.6,4,Man-6,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV01.6VDD,small car,3,25,32,28,6,No,317
FORD Flex,3.5,6,SemiAuto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV03.7VE8,standard SUV,3,16,23,19,3,No,468
FORD Flex,3.5,6,SemiAuto-6,2WD,CA,U2,California LEV-II ULEV,KFMXV03.7VE8,standard SUV,3,16,23,19,3,No,468
FORD Flex,3.5,6,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXJ03.5VEP,standard SUV,3,15,21,17,3,No,523
FORD Flex,3.5,6,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXJ03.5VEP,standard SUV,3,15,21,17,3,No,523
FORD Flex,3.5,6,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV03.7VE8,standard SUV,3,16,22,18,3,No,494
FORD Flex,3.5,6,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXV03.7VE8,standard SUV,3,16,22,18,3,No,494
FORD Fusion,1.5,4,SemiAuto-6,2WD,CA,L3SULEV30,California LEV-III SULEV30,KFMXV01.5VZ3,midsize car,7,23,34,27,6,No,327
FORD Fusion,1.5,4,SemiAuto-6,2WD,FA,T3B30,Federal Tier 3 Bin 30,KFMXV01.5VZ3,midsize car,7,23,34,27,6,No,327
FORD Fusion,2,4,SemiAuto-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.0VEN,midsize car,5,21,31,25,5,No,355
FORD Fusion,2,4,SemiAuto-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.0VEN,midsize car,5,21,31,25,5,No,355
FORD Fusion,2,4,SemiAuto-6,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.0VEN,midsize car,5,20,29,23,5,No,386
FORD Fusion,2,4,SemiAuto-6,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.0VEN,midsize car,5,20,29,23,5,No,386
FORD Fusion,2.5,4,Auto-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.5VEU,midsize car,5,21,31,25,5,No,361
FORD Fusion,2.5,4,Auto-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.5VEU,midsize car,5,21,31,25,5,No,361
FORD Fusion,2.7,6,SemiAuto-6,4WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.7VLM,midsize car,5,17,26,20,4,No,444
FORD Fusion,2.7,6,SemiAuto-6,4WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.7VLM,midsize car,5,17,26,20,4,No,444
FORD Fusion Hybrid,2,4,CVT,2WD,CA,L3SULEV30,California LEV-III SULEV30,KFMXV02.0VZT,midsize car,7,43,41,42,9,Yes,212
FORD Fusion Hybrid,2,4,CVT,2WD,FA,T3B30,Federal Tier 3 Bin 30,KFMXV02.0VZT,midsize car,7,43,41,42,9,Yes,212
FORD Fusion Hybrid Taxi,2,4,CVT,2WD,CA,L3SULEV30,California LEV-III SULEV30,KFMXV02.0VZT,midsize car,7,43,40,41,9,Yes,217
FORD Fusion Hybrid Taxi,2,4,CVT,2WD,FA,T3B30,Federal Tier 3 Bin 30,KFMXV02.0VZT,midsize car,7,43,40,41,9,Yes,217
FORD GT,3.5,6,AutoMan-7,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXV03.5VGT,small car,3,11,18,14,1,No,654
FORD GT,3.5,6,AutoMan-7,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV03.5VGT,small car,3,11,18,14,1,No,654
FORD Mustang,2.3,4,Man-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,21,31,25,5,No,359
FORD Mustang,2.3,4,Man-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,21,31,25,5,No,359
FORD Mustang,2.3,4,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,21,32,25,5,No,355
FORD Mustang,2.3,4,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,21,32,25,5,No,355
FORD Mustang,5,8,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXV05.0VKN,small car,3,15,24,18,3,No,490
FORD Mustang,5,8,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV05.0VKN,small car,3,15,24,18,3,No,490
FORD Mustang,5,8,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXV05.0VKN,small car,3,16,25,19,3,No,471
FORD Mustang,5,8,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV05.0VKN,small car,3,16,25,19,3,No,471
FORD Mustang Bullitt,5,8,Man-6,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXV05.0VKN,small car,3,15,24,18,3,No,490
FORD Mustang Bullitt,5,8,Man-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV05.0VKN,small car,3,15,24,18,3,No,490
FORD Mustang Convertible,2.3,4,Man-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,20,28,23,5,No,385
FORD Mustang Convertible,2.3,4,Man-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,20,28,23,5,No,385
FORD Mustang Convertible,2.3,4,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,20,28,23,5,No,389
FORD Mustang Convertible,2.3,4,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,20,28,23,5,No,389
FORD Mustang Convertible,5,8,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXV05.0VKN,small car,3,15,24,18,3,No,491
FORD Mustang Convertible,5,8,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV05.0VKN,small car,3,15,24,18,3,No,491
FORD Mustang Performance Package,2.3,4,Man-6,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,20,27,23,5,No,385
FORD Mustang Performance Package,2.3,4,Man-6,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,20,27,23,5,No,385
FORD Mustang Performance Package,2.3,4,SemiAuto-10,2WD,CA,L3ULEV70,California LEV-III ULEV70,KFMXV02.3VJY,small car,5,20,28,23,5,No,386
FORD Mustang Performance Package,2.3,4,SemiAuto-10,2WD,FA,T3B70,Federal Tier 3 Bin 70,KFMXV02.3VJY,small car,5,20,28,23,5,No,386
FORD Ranger,2.3,4,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXT02.33MB,pickup,3,21,26,23,5,No,387
FORD Ranger,2.3,4,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.33MB,pickup,3,21,26,23,5,No,387
FORD Ranger,2.3,4,SemiAuto-10,2WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXT02.33MC,special purpose,3,19,18,18,3,No,484
FORD Ranger,2.3,4,SemiAuto-10,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.33MC,special purpose,3,19,18,18,3,No,484
FORD Ranger,2.3,4,SemiAuto-10,4WD,CA,L3ULEV125,California LEV-III ULEV125,KFMXT02.33MB,pickup,3,20,24,22,4,No,404
FORD Ranger,2.3,4,SemiAuto-10,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXT02.33MB,pickup,3,20,24,22,4,No,404
FORD Shelby GT350 Mustang,5.2,8,Man-6,2WD,FA,T3B110,Federal Tier 3 Transitional Bin 110,KFMXV05.2VES,small car,3,14,21,16,2,No,549
FORD Shelby GT350 Mustang,5.2,8,Man-6,2WD,CA,U2,California LEV-II ULEV,KFMXV05.2VES,small car,3,14,21,16,2,No,549
FORD Taurus,3.5,6,SemiAuto-6,2WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXV03.7VE8,large car,3,18,26,21,4,No,428
FORD Taurus,3.5,6,SemiAuto-6,2WD,CA,U2,California LEV-II ULEV,KFMXV03.7VE8,large car,3,18,26,21,4,No,428
FORD Taurus,3.5,6,SemiAuto-6,4WD,FA,T3B125,Federal Tier 3 Bin 125,KFMXJ03.5VEP,large car,3,16,24,19,3,No,471
FORD Taurus,3.5,6,SemiAuto-6,4WD,CA,U2,California LEV-II ULEV,KFMXJ03.5VEP,large car,3,16,24,19,3,No,471
